#iArea	iClipID	bStart	iNextClipID	iLinkID	TriggerType	TriggerData	RequireType	RequireEqual	iRequireValue1	iRequireValue2	iTriggerPercent	TriggerEvent	iTriggerEventArg1	iTriggerEventArg2	iTriggerEventArg3	iGroup	irepeat
120805	1234	0	1235	0	0	0	0	0	0	0	0	0	22080008	680	0	0	0
120805	1235	0	1236	0	0	0	0	0	0	0	0	0	22080008	681	0	0	0
120805	1236	0	1237	0	0	0	0	0	0	0	0	1	10005502	0	130	0	0
120805	1237	0	1238	0	0	0	0	0	0	0	0	0	22080008	682	0	0	0
120805	1238	0	1239	0	0	0	0	0	0	0	0	0	22080008	683	0	0	0
120805	1239	0	1240	0	0	0	0	0	0	0	0	0	22080008	684	0	0	0
120805	1240	0	1241	0	0	0	0	0	0	0	0	0	22080008	685	0	0	0
120805	1241	0	1242	0	0	0	0	0	0	0	0	0	22080008	686	0	0	0
120805	1242	0	1243	0	0	0	0	0	0	0	0	0	22080008	687	0	0	0
120805	1243	0	1244	0	0	0	0	0	0	0	0	0	22080008	688	0	0	0
120805	1244	0	1245	0	0	0	0	0	0	0	0	0	22080008	689	0	0	0
120805	1245	0	1246	0	0	0	0	0	0	0	0	0	22080008	690	0	0	0
120805	1246	0	1247	0	0	0	0	0	0	0	0	0	22080008	691	0	0	0
120805	1247	0	1248	0	0	0	0	0	0	0	0	0	22080008	692	0	0	0
120805	1248	0	1249	0	0	0	0	0	0	0	0	0	22080008	693	0	0	0
120805	1249	0	1250	0	0	0	0	0	0	0	0	0	22080008	694	0	0	0
120805	1250	0	1251	0	0	0	0	0	0	0	0	0	22080008	695	0	0	0
120805	1251	0	1252	0	0	0	0	0	0	0	0	0	22080008	696	0	0	0
120805	1252	0	1253	0	0	0	0	0	0	0	0	0	22080008	697	0	0	0
120805	1253	0	1254	0	0	0	0	0	0	0	0	4	99006201	600058	0	0	0
120805	1254	0	1255	0	0	0	0	0	0	0	0	0	22080008	698	0	0	0
120805	1255	0	1256	0	0	0	0	0	0	0	0	0	22080008	699	0	0	0
120805	1256	0	1257	0	0	0	0	0	0	0	0	0	22080008	700	0	0	0
120805	1257	0	1258	0	0	0	0	0	0	0	0	0	22080008	701	0	0	0
120805	1258	0	1259	0	0	0	0	0	0	0	0	0	22080008	702	0	0	0
120805	1259	0	1260	0	0	0	0	0	0	0	0	0	22080008	703	0	0	0
120805	1260	0	1261	0	0	0	0	0	0	0	0	0	22080008	704	0	0	0
120805	1261	0	1262	0	0	0	0	0	0	0	0	4	10009204	900084	0	0	0
120805	1262	0	0	0	0	0	0	0	0	0	0	4	10005502	900090	0	0	0
120805	1263	1	1264	0	4	10012303	1	2	0	15	0	4	99999999	500000	0	0	0
120805	1264	0	1265	0	0	0	8	5	10001063	0	0	4	99999999	500000	0	0	0
120805	1265	0	1266	0	0	0	0	0	0	0	0	0	22080008	705	0	0	0
120805	1266	0	1267	0	0	0	0	0	0	0	0	0	22080008	706	0	0	0
120805	1267	0	1268	0	0	0	0	0	0	0	0	1	10012403	0	49	0	0
120805	1268	0	1269	0	0	0	0	0	0	0	0	1	10012403	0	50	0	0
120805	1269	0	1270	0	0	0	0	0	0	0	0	1	10012403	0	51	0	0
120805	1270	0	0	0	0	0	0	0	0	0	0	4	10012303	500050	0	0	0
120805	1271	1	1272	0	4	10010004	1	2	0	15	0	4	99999999	500000	0	0	0
120805	1272	0	1273	0	0	0	8	5	10001063	0	0	4	99999999	500000	0	0	0
120805	1273	0	1274	0	0	0	0	0	0	0	0	0	22080008	707	0	0	0
120805	1274	0	1275	0	0	0	0	0	0	0	0	0	22080008	708	0	0	0
120805	1275	0	1276	0	0	0	0	0	0	0	0	1	10010202	0	61	0	0
120805	1276	0	1277	0	0	0	0	0	0	0	0	1	10010302	0	62	0	0
120805	1277	0	1278	0	0	0	0	0	0	0	0	1	10010302	0	73	0	0
120805	1278	0	0	0	0	0	0	0	0	0	0	4	10010004	500050	0	0	0
120805	1279	1	1280	0	4	10011803	1	2	0	10	0	4	99999999	500000	0	13	0
120805	1280	0	1281	0	0	0	8	5	10001063	0	0	4	99999999	500000	0	0	0
120805	1281	0	1282	0	0	0	0	0	0	0	0	0	22080008	711	0	0	0
120805	1282	0	1283	0	0	0	0	0	0	0	0	0	22080008	712	0	0	0
120805	1283	0	1284	0	0	0	0	0	0	0	0	1	36010401	0	95	0	0
120805	1284	0	1285	0	0	0	0	0	0	0	0	1	36010601	0	83	0	0
120805	1285	0	1286	0	0	0	0	0	0	0	0	1	10012102	0	106	0	0
120805	1286	0	0	0	0	0	0	0	0	0	0	4	10011803	500050	0	0	0
120805	1287	1	1288	0	4	10011903	1	2	0	10	0	4	99999999	500000	0	13	0
120805	1288	0	1289	0	0	0	8	5	10001063	0	0	4	99999999	500000	0	0	0
120805	1289	0	1290	0	0	0	0	0	0	0	0	0	22080008	713	0	0	0
120805	1290	0	1291	0	0	0	0	0	0	0	0	0	22080008	714	0	0	0
120805	1291	0	1292	0	0	0	0	0	0	0	0	1	36010401	0	95	0	0
120805	1292	0	1293	0	0	0	0	0	0	0	0	1	36010601	0	83	0	0
120805	1293	0	1294	0	0	0	0	0	0	0	0	1	10012102	0	106	0	0
120805	1294	0	0	0	0	0	0	0	0	0	0	4	10011903	500050	0	0	0
120805	1295	1	1296	0	4	10007703	1	2	0	15	0	4	99999999	500000	0	0	0
120805	1296	0	1297	0	0	0	8	5	10001063	0	0	4	99999999	500000	0	0	0
120805	1297	0	1298	0	0	0	0	0	0	0	0	0	22080008	709	0	0	0
120805	1298	0	1299	0	0	0	0	0	0	0	0	0	22080008	710	0	0	0
120805	1299	0	1300	0	0	0	0	0	0	0	0	1	99007601	0	51	0	0
120805	1300	0	1301	0	0	0	0	0	0	0	0	1	99007701	0	52	0	0
120805	1301	0	1302	0	0	0	0	0	0	0	0	1	99007801	0	53	0	0
120805	1302	0	1303	0	0	0	0	0	0	0	0	4	99007601	900064	0	0	0
120805	1303	0	1304	0	0	0	0	0	0	0	0	4	99007701	900064	0	0	0
120805	1304	0	1305	0	0	0	0	0	0	0	0	4	99007801	900064	0	0	0
120805	1305	0	0	0	0	0	0	0	0	0	0	4	10007703	500050	0	0	0
120805	1306	1	0	0	5	36010401	0	0	0	0	0	6	10001054	0	0	0	0
120805	1307	1	1308	0	5	36010601	8	5	10001054	0	0	0	22080008	715	0	0	0
120805	1308	0	1309	0	0	0	0	0	0	0	0	0	22080008	716	0	0	0
120805	1309	0	1310	0	0	0	0	0	0	0	0	0	22080008	717	0	0	0
120805	1310	0	1311	0	0	0	0	0	0	0	0	0	22080008	718	0	0	0
120805	1311	0	1313	1312	0	0	8	0	10001021	0	0	0	22080008	719	0	14	0
120805	1312	0	1313	0	0	0	0	0	0	0	0	0	22080008	720	0	14	0
120805	1313	0	1314	0	0	0	0	0	0	0	0	0	22080008	721	0	0	0
120805	1314	0	1315	0	0	0	0	0	0	0	0	0	22080008	722	0	0	0
120805	1315	0	1316	0	0	0	0	0	0	0	0	7	36010401	0	0	0	0
120805	1316	0	1317	0	0	0	0	0	0	0	0	1	36010402	0	95	0	0
120805	1317	0	1319	1318	0	0	8	0	10001021	0	0	0	22080008	723	0	15	0
120805	1318	0	1320	0	0	0	0	0	0	0	0	0	22080008	724	0	15	0
120805	1319	0	0	0	0	0	0	0	0	0	0	0	22080008	725	0	0	0
120805	1320	0	0	0	0	0	0	0	0	0	0	0	22080008	726	0	0	0
120805	1321	1	1322	0	6	1	8	0	10001033	0	0	1	91000302	0	142	0	0
120805	1322	0	1323	0	0	0	0	0	0	0	0	1	91000401	0	130	0	0
120805	1323	0	1324	0	0	0	0	0	0	0	0	1	91000501	0	141	0	0
120805	1324	0	1325	0	0	0	0	0	0	0	0	1	91001301	0	153	0	0
120805	1325	0	1326	0	0	0	0	0	0	0	0	0	22080008	727	0	0	0
120805	1326	0	1327	0	0	0	0	0	0	0	0	0	22080008	728	0	0	0
120805	1327	0	1328	0	0	0	0	0	0	0	0	0	22080008	729	0	0	0
120805	1328	0	1329	0	0	0	0	0	0	0	0	0	22080008	730	0	0	0
120805	1329	0	0	0	0	0	0	0	0	0	0	0	22080008	731	0	0	0
120805	1330	1	1331	0	9	1	0	0	0	0	0	0	22080008	732	0	0	0
120805	1331	0	1332	0	0	0	0	0	0	0	0	0	22080008	733	0	0	0
120805	1332	0	1333	0	0	0	0	0	0	0	0	0	22080008	734	0	0	0
120805	1333	0	1334	0	0	0	0	0	0	0	0	0	22080008	735	0	0	0
120805	1334	0	1335	0	0	0	0	0	0	0	0	0	22080008	736	0	0	0
120805	1335	0	1336	0	0	0	0	0	0	0	0	0	22080008	737	0	0	0
120805	1336	0	1337	0	0	0	0	0	0	0	0	0	22080008	738	0	0	0
120805	1337	0	1338	0	0	0	0	0	0	0	0	0	22080008	739	0	0	0
120805	1338	0	1339	0	0	0	0	0	0	0	0	0	22080008	740	0	0	0
120805	1339	0	1340	0	0	0	0	0	0	0	0	0	22080008	741	0	0	0
120805	1340	0	1341	0	0	0	0	0	0	0	0	0	22080008	742	0	0	0
120805	1341	0	1342	0	0	0	0	0	0	0	0	0	22080008	743	0	0	0
120805	1342	0	1343	0	0	0	0	0	0	0	0	0	22080008	744	0	0	0
120805	1343	0	1344	0	0	0	0	0	0	0	0	0	22080008	745	0	0	0
120805	1344	0	1345	0	0	0	0	0	0	0	0	0	22080008	746	0	0	0
120805	1345	0	1346	0	0	0	0	0	0	0	0	0	22080008	747	0	0	0
120805	1346	0	1347	0	0	0	0	0	0	0	0	0	22080008	748	0	0	0
120805	1347	0	1348	0	0	0	0	0	0	0	0	0	22080008	749	0	0	0
120805	1348	0	1349	0	0	0	0	0	0	0	0	0	22080008	750	0	0	0
120805	1349	0	0	1350	0	0	8	0	10001020	0	0	0	22080008	751	0	0	0
120805	1350	0	0	1351	0	0	8	0	10001021	0	0	0	22080008	752	0	0	0
120805	1351	0	0	1352	0	0	8	0	10001022	0	0	0	22080008	753	0	0	0
120805	1352	0	0	1353	0	0	8	0	10001028	0	0	0	22080008	754	0	0	0
120805	1353	0	0	1354	0	0	8	0	10001031	0	0	0	22080008	755	0	0	0
120805	1354	0	0	1355	0	0	8	0	10001036	0	0	0	22080008	756	0	0	0
120805	1355	0	0	1356	0	0	8	0	10001053	0	0	0	22080008	757	0	0	0
120805	1356	0	0	1357	0	0	8	0	10001038	0	0	0	22080008	758	0	0	0
120805	1357	0	0	1358	0	0	8	0	10001019	0	0	0	22080008	759	0	0	0
120805	1358	0	0	1359	0	0	8	0	10001039	0	0	0	22080008	760	0	0	0
120805	1359	0	0	1360	0	0	8	0	10001032	0	0	0	22080008	761	0	0	0
120805	1360	0	0	1361	0	0	8	0	10001018	0	0	0	22080008	762	0	0	0
120805	1361	0	0	1362	0	0	8	0	10001023	0	0	0	22080008	763	0	0	0
120805	1362	0	0	1363	0	0	8	0	10001025	0	0	0	22080008	764	0	0	0
120805	1363	0	0	1364	0	0	8	0	10001024	0	0	0	22080008	765	0	0	0
120805	1364	0	0	1365	0	0	8	0	10001029	0	0	0	22080008	766	0	0	0
120805	1365	0	0	1366	0	0	8	0	10001030	0	0	0	22080008	767	0	0	0
120805	1366	0	0	1367	0	0	8	0	10001033	0	0	0	22080008	768	0	0	0
120805	1367	0	0	1368	0	0	8	0	10001027	0	0	0	22080008	769	0	0	0
120805	1368	0	0	1369	0	0	8	0	10001037	0	0	0	22080008	770	0	0	0
120805	1369	0	0	1370	0	0	8	0	10001034	0	0	0	22080008	771	0	0	0
120805	1370	0	0	1371	0	0	8	0	10001035	0	0	0	22080008	772	0	0	0
120805	1371	0	1372	0	0	0	8	0	10001026	0	0	0	22080008	773	0	0	0
120805	1372	0	1373	0	0	0	0	0	0	0	0	0	22080008	774	0	0	0
120805	1373	0	1374	0	0	0	0	0	0	0	0	0	22080008	775	0	0	0
120805	1374	0	0	0	0	0	0	0	0	0	0	0	22080008	776	0	0	0
120805	1375	1	0	0	5	10008003	0	0	0	0	0	6	10001057	0	0	0	0
120805	1376	1	0	0	5	10008103	0	0	0	0	0	6	10001058	0	0	0	0
120805	1377	1	0	0	5	10008202	0	0	0	0	0	6	10001056	0	0	0	0
120805	1378	1	0	0	5	99007901	0	0	0	0	0	6	10001060	0	0	0	0
120805	1379	1	0	0	5	99008001	0	0	0	0	0	6	10001061	0	0	0	0
120805	1380	1	0	0	5	99008101	0	0	0	0	0	6	10001062	0	0	0	0
120805	1381	1	0	0	5	10005803	0	0	0	0	0	6	10001059	0	0	0	0
120805	1382	1	1383	0	6	1	8	0	10001055	0	0	0	22080008	777	0	0	0
120805	1383	0	1384	0	0	0	0	0	0	0	0	0	22080008	778	0	0	0
120805	1384	0	1385	0	0	0	0	0	0	0	0	0	22080008	779	0	0	0
120805	1385	0	1386	0	0	0	0	0	0	0	0	0	22080008	780	0	0	0
120805	1386	0	1387	0	0	0	0	0	0	0	0	0	22080008	781	0	0	0
120805	1387	0	1388	0	0	0	0	0	0	0	0	0	22080008	782	0	0	0
120805	1388	0	1389	0	0	0	0	0	0	0	0	0	22080008	783	0	0	0
120805	1389	0	1390	0	0	0	0	0	0	0	0	0	22080008	784	0	0	0
120805	1390	0	1391	0	0	0	0	0	0	0	0	0	22080008	785	0	0	0
120805	1391	0	0	0	0	0	0	0	0	0	0	4	10008202	900091	0	0	0
120805	1392	1	1393	0	6	0	8	5	10001043	0	0	4	99999999	500000	0	0	1
120805	1393	0	1394	0	0	0	8	0	10001055	0	0	4	99999999	500000	0	0	1
120805	1394	0	1395	0	0	0	8	0	10001027	0	0	4	99999999	500000	0	0	1
120805	1395	0	1396	0	0	0	8	0	10001057	0	0	4	99999999	500000	0	17	1
120805	1396	0	1397	0	0	0	8	0	10001058	0	0	4	99999999	500000	0	0	1
120805	1397	0	1398	0	0	0	8	0	10001060	0	0	4	99999999	500000	0	0	1
120805	1398	0	1399	0	0	0	8	0	10001061	0	0	4	99999999	500000	0	0	1
120805	1399	0	1400	0	0	0	8	0	10001062	0	0	4	99999999	500000	0	0	1
120805	1400	0	1401	0	0	0	8	0	10001056	0	0	4	99999999	500000	0	0	1
120805	1401	0	1402	0	0	0	8	0	10001059	0	0	4	99999999	500000	0	0	1
120805	1402	0	1403	0	0	0	0	0	0	0	0	6	10001063	0	0	0	0
120805	1403	0	1404	0	0	0	0	0	0	0	0	0	22080008	786	0	0	0
120805	1404	0	1405	0	0	0	0	0	0	0	0	0	22080008	787	0	0	0
120805	1405	0	1406	0	0	0	0	0	0	0	0	0	22080008	788	0	0	0
120805	1406	0	1407	0	0	0	0	0	0	0	0	4	0	600058	0	0	0
120805	1407	0	1408	0	0	0	0	0	0	0	0	0	22080008	789	0	0	0
120805	1408	0	1409	0	0	0	0	0	0	0	0	0	22080008	790	0	0	0
120805	1409	0	1410	0	0	0	0	0	0	0	0	0	22080008	791	0	0	0
120805	1410	0	1411	0	0	0	0	0	0	0	0	0	22080008	792	0	0	0
120805	1411	0	1412	0	0	0	0	0	0	0	0	0	22080008	793	0	0	0
120805	1412	0	1413	0	0	0	0	0	0	0	0	0	22080008	794	0	0	0
120805	1413	0	1414	0	0	0	0	0	0	0	0	0	22080008	795	0	0	0
120805	1414	0	1415	0	0	0	0	0	0	0	0	0	22080008	796	0	0	0
120805	1415	0	1416	0	0	0	0	0	0	0	0	0	22080008	797	0	0	0
120805	1416	0	1417	0	0	0	0	0	0	0	0	0	22080008	798	0	0	0
120805	1417	0	0	1418	0	0	8	0	10001020	0	0	0	22080008	799	0	0	0
120805	1418	0	0	1419	0	0	8	0	10001021	0	0	0	22080008	800	0	0	0
120805	1419	0	0	1420	0	0	8	0	10001022	0	0	0	22080008	801	0	0	0
120805	1420	0	0	1421	0	0	8	0	10001031	0	0	0	22080008	802	0	0	0
120805	1421	0	0	1422	0	0	8	0	10001036	0	0	0	22080008	803	0	0	0
120805	1422	0	0	1423	0	0	8	0	10001053	0	0	0	22080008	804	0	0	0
120805	1423	0	0	1424	0	0	8	0	10001038	0	0	0	22080008	805	0	0	0
120805	1424	0	0	1425	0	0	8	0	10001019	0	0	0	22080008	806	0	0	0
120805	1425	0	0	1426	0	0	8	0	10001039	0	0	0	22080008	807	0	0	0
120805	1426	0	0	1427	0	0	8	0	10001032	0	0	0	22080008	808	0	0	0
120805	1427	0	0	1428	0	0	8	0	10001018	0	0	0	22080008	809	0	0	0
120805	1428	0	0	1429	0	0	8	0	10001023	0	0	0	22080008	810	0	0	0
120805	1429	0	0	1430	0	0	8	0	10001025	0	0	0	22080008	811	0	0	0
120805	1430	0	0	1431	0	0	8	0	10001024	0	0	0	22080008	812	0	0	0
120805	1431	0	0	1432	0	0	8	0	10001029	0	0	0	22080008	813	0	0	0
120805	1432	0	0	1433	0	0	8	0	10001030	0	0	0	22080008	814	0	0	0
120805	1433	0	0	1434	0	0	8	0	10001033	0	0	0	22080008	815	0	0	0
120805	1434	0	0	1435	0	0	8	0	10001037	0	0	0	22080008	816	0	0	0
120805	1435	0	0	1436	0	0	8	0	10001034	0	0	0	22080008	817	0	0	0
120805	1436	0	0	1437	0	0	8	0	10001035	0	0	0	22080008	818	0	0	0
120805	1437	0	1438	0	0	0	0	0	0	0	0	0	22080008	819	0	0	0
120805	1438	0	1439	0	0	0	0	0	0	0	0	0	22080008	820	0	0	0
120805	1439	0	1440	0	0	0	0	0	0	0	0	0	22080008	821	0	0	0
120805	1440	0	1441	0	0	0	0	0	0	0	0	0	22080008	822	0	0	0
120805	1441	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0
120805	1442	1	1443	0	6	0	8	5	10001043	0	0	4	99999999	500000	0	0	1
120805	1443	0	1444	0	0	0	8	5	10001027	0	0	4	99999999	500000	0	0	1
120805	1444	0	1445	0	0	0	8	0	10001055	0	0	4	99999999	500000	0	0	1
120805	1445	0	1446	0	0	0	8	0	10001057	0	0	4	99999999	500000	0	17	1
120805	1446	0	1447	0	0	0	8	0	10001058	0	0	4	99999999	500000	0	0	1
120805	1447	0	1448	0	0	0	8	0	10001060	0	0	4	99999999	500000	0	0	1
120805	1448	0	1449	0	0	0	8	0	10001061	0	0	4	99999999	500000	0	0	1
120805	1449	0	1450	0	0	0	8	0	10001062	0	0	4	99999999	500000	0	0	1
120805	1450	0	1451	0	0	0	8	0	10001056	0	0	4	99999999	500000	0	0	1
120805	1451	0	1452	0	0	0	0	0	0	0	0	6	10001063	0	0	0	0
120805	1452	0	1453	0	0	0	0	0	0	0	0	0	22080008	786	0	0	0
120805	1453	0	1454	0	0	0	0	0	0	0	0	0	22080008	787	0	0	0
120805	1454	0	1455	0	0	0	0	0	0	0	0	0	22080008	788	0	0	0
120805	1455	0	1456	0	0	0	0	0	0	0	0	4	0	600058	0	0	0
120805	1456	0	1457	0	0	0	0	0	0	0	0	0	22080008	789	0	0	0
120805	1457	0	1458	0	0	0	0	0	0	0	0	0	22080008	790	0	0	0
120805	1458	0	1459	0	0	0	0	0	0	0	0	0	22080008	791	0	0	0
120805	1459	0	1460	0	0	0	0	0	0	0	0	0	22080008	792	0	0	0
120805	1460	0	1461	0	0	0	0	0	0	0	0	0	22080008	793	0	0	0
120805	1461	0	1462	0	0	0	0	0	0	0	0	0	22080008	794	0	0	0
120805	1462	0	1463	0	0	0	0	0	0	0	0	0	22080008	795	0	0	0
120805	1463	0	1464	0	0	0	0	0	0	0	0	0	22080008	796	0	0	0
120805	1464	0	1465	0	0	0	0	0	0	0	0	0	22080008	797	0	0	0
120805	1465	0	1466	0	0	0	0	0	0	0	0	0	22080008	798	0	0	0
120805	1466	0	0	1467	0	0	8	0	10001020	0	0	0	22080008	799	0	0	0
120805	1467	0	0	1468	0	0	8	0	10001021	0	0	0	22080008	800	0	0	0
120805	1468	0	0	1469	0	0	8	0	10001022	0	0	0	22080008	801	0	0	0
120805	1469	0	0	1470	0	0	8	0	10001031	0	0	0	22080008	802	0	0	0
120805	1470	0	0	1471	0	0	8	0	10001036	0	0	0	22080008	803	0	0	0
120805	1471	0	0	1472	0	0	8	0	10001053	0	0	0	22080008	804	0	0	0
120805	1472	0	0	1473	0	0	8	0	10001038	0	0	0	22080008	805	0	0	0
120805	1473	0	0	1474	0	0	8	0	10001019	0	0	0	22080008	806	0	0	0
120805	1474	0	0	1475	0	0	8	0	10001039	0	0	0	22080008	807	0	0	0
120805	1475	0	0	1476	0	0	8	0	10001032	0	0	0	22080008	808	0	0	0
120805	1476	0	0	1477	0	0	8	0	10001018	0	0	0	22080008	809	0	0	0
120805	1477	0	0	1478	0	0	8	0	10001023	0	0	0	22080008	810	0	0	0
120805	1478	0	0	1479	0	0	8	0	10001025	0	0	0	22080008	811	0	0	0
120805	1479	0	0	1480	0	0	8	0	10001024	0	0	0	22080008	812	0	0	0
120805	1480	0	0	1481	0	0	8	0	10001029	0	0	0	22080008	813	0	0	0
120805	1481	0	0	1482	0	0	8	0	10001030	0	0	0	22080008	814	0	0	0
120805	1482	0	0	1483	0	0	8	0	10001033	0	0	0	22080008	815	0	0	0
120805	1483	0	0	1484	0	0	8	0	10001037	0	0	0	22080008	816	0	0	0
120805	1484	0	0	1485	0	0	8	0	10001034	0	0	0	22080008	817	0	0	0
120805	1485	0	0	1486	0	0	8	0	10001035	0	0	0	22080008	818	0	0	0
120805	1486	0	1487	0	0	0	0	0	0	0	0	0	22080008	819	0	0	0
120805	1487	0	1488	0	0	0	0	0	0	0	0	0	22080008	820	0	0	0
120805	1488	0	1489	0	0	0	0	0	0	0	0	0	22080008	821	0	0	0
120805	1489	0	1490	0	0	0	0	0	0	0	0	0	22080008	822	0	0	0
120805	1490	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0
120805	1491	1	1492	0	6	0	8	5	10001043	0	0	4	99999999	500000	0	0	1
120805	1492	0	1493	0	0	0	8	5	10001055	0	0	4	99999999	500000	0	0	1
120805	1493	0	1494	0	0	0	8	0	10001027	0	0	4	99999999	500000	0	0	1
120805	1494	0	1495	0	0	0	8	0	10001057	0	0	4	99999999	500000	0	17	1
120805	1495	0	1496	0	0	0	8	0	10001058	0	0	4	99999999	500000	0	0	1
120805	1496	0	1497	0	0	0	8	0	10001060	0	0	4	99999999	500000	0	0	1
120805	1497	0	1498	0	0	0	8	0	10001061	0	0	4	99999999	500000	0	0	1
120805	1498	0	1499	0	0	0	8	0	10001062	0	0	4	99999999	500000	0	0	1
120805	1499	0	1500	0	0	0	8	0	10001059	0	0	4	99999999	500000	0	0	1
120805	1500	0	1501	0	0	0	0	0	0	0	0	6	10001063	0	0	0	0
120805	1501	0	1502	0	0	0	0	0	0	0	0	0	22080008	786	0	0	0
120805	1502	0	1503	0	0	0	0	0	0	0	0	0	22080008	787	0	0	0
120805	1503	0	1504	0	0	0	0	0	0	0	0	0	22080008	788	0	0	0
120805	1504	0	1505	0	0	0	0	0	0	0	0	4	0	600058	0	0	0
120805	1505	0	1506	0	0	0	0	0	0	0	0	0	22080008	789	0	0	0
120805	1506	0	1507	0	0	0	0	0	0	0	0	0	22080008	790	0	0	0
120805	1507	0	1508	0	0	0	0	0	0	0	0	0	22080008	791	0	0	0
120805	1508	0	1509	0	0	0	0	0	0	0	0	0	22080008	792	0	0	0
120805	1509	0	1510	0	0	0	0	0	0	0	0	0	22080008	793	0	0	0
120805	1510	0	1511	0	0	0	0	0	0	0	0	0	22080008	794	0	0	0
120805	1511	0	1512	0	0	0	0	0	0	0	0	0	22080008	795	0	0	0
120805	1512	0	1513	0	0	0	0	0	0	0	0	0	22080008	796	0	0	0
120805	1513	0	1514	0	0	0	0	0	0	0	0	0	22080008	797	0	0	0
120805	1514	0	1515	0	0	0	0	0	0	0	0	0	22080008	798	0	0	0
120805	1515	0	0	1516	0	0	8	0	10001020	0	0	0	22080008	799	0	0	0
120805	1516	0	0	1517	0	0	8	0	10001021	0	0	0	22080008	800	0	0	0
120805	1517	0	0	1518	0	0	8	0	10001022	0	0	0	22080008	801	0	0	0
120805	1518	0	0	1519	0	0	8	0	10001031	0	0	0	22080008	802	0	0	0
120805	1519	0	0	1520	0	0	8	0	10001036	0	0	0	22080008	803	0	0	0
120805	1520	0	0	1521	0	0	8	0	10001053	0	0	0	22080008	804	0	0	0
120805	1521	0	0	1522	0	0	8	0	10001038	0	0	0	22080008	805	0	0	0
120805	1522	0	0	1523	0	0	8	0	10001019	0	0	0	22080008	806	0	0	0
120805	1523	0	0	1524	0	0	8	0	10001039	0	0	0	22080008	807	0	0	0
120805	1524	0	0	1525	0	0	8	0	10001032	0	0	0	22080008	808	0	0	0
120805	1525	0	0	1526	0	0	8	0	10001018	0	0	0	22080008	809	0	0	0
120805	1526	0	0	1527	0	0	8	0	10001023	0	0	0	22080008	810	0	0	0
120805	1527	0	0	1528	0	0	8	0	10001025	0	0	0	22080008	811	0	0	0
120805	1528	0	0	1529	0	0	8	0	10001024	0	0	0	22080008	812	0	0	0
120805	1529	0	0	1530	0	0	8	0	10001029	0	0	0	22080008	813	0	0	0
120805	1530	0	0	1531	0	0	8	0	10001030	0	0	0	22080008	814	0	0	0
120805	1531	0	0	1532	0	0	8	0	10001033	0	0	0	22080008	815	0	0	0
120805	1532	0	0	1533	0	0	8	0	10001037	0	0	0	22080008	816	0	0	0
120805	1533	0	0	1534	0	0	8	0	10001034	0	0	0	22080008	817	0	0	0
120805	1534	0	0	1535	0	0	8	0	10001035	0	0	0	22080008	818	0	0	0
120805	1535	0	1536	0	0	0	0	0	0	0	0	0	22080008	819	0	0	0
120805	1536	0	1537	0	0	0	0	0	0	0	0	0	22080008	820	0	0	0
120805	1537	0	1538	0	0	0	0	0	0	0	0	0	22080008	821	0	0	0
120805	1538	0	1539	0	0	0	0	0	0	0	0	0	22080008	822	0	0	0
120805	1539	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0
120805	1540	1	1541	0	6	0	8	5	10001043	0	0	4	99999999	500000	0	0	1
120805	1541	0	1542	0	0	0	8	5	10001055	0	0	4	99999999	500000	0	0	1
120805	1542	0	1543	0	0	0	8	5	10001027	0	0	4	99999999	500000	0	0	1
120805	1543	0	1544	0	0	0	8	0	10001057	0	0	4	99999999	500000	0	17	1
120805	1544	0	1545	0	0	0	8	0	10001058	0	0	4	99999999	500000	0	0	1
120805	1545	0	1546	0	0	0	8	0	10001060	0	0	4	99999999	500000	0	0	1
120805	1546	0	1547	0	0	0	8	0	10001061	0	0	4	99999999	500000	0	0	1
120805	1547	0	1548	0	0	0	8	0	10001062	0	0	4	99999999	500000	0	0	1
120805	1548	0	1549	0	0	0	0	0	0	0	0	6	10001063	0	0	0	0
120805	1549	0	1550	0	0	0	0	0	0	0	0	0	22080008	786	0	0	0
120805	1550	0	1551	0	0	0	0	0	0	0	0	0	22080008	787	0	0	0
120805	1551	0	1552	0	0	0	0	0	0	0	0	0	22080008	788	0	0	0
120805	1552	0	1553	0	0	0	0	0	0	0	0	4	0	600058	0	0	0
120805	1553	0	1554	0	0	0	0	0	0	0	0	0	22080008	789	0	0	0
120805	1554	0	1555	0	0	0	0	0	0	0	0	0	22080008	790	0	0	0
120805	1555	0	1556	0	0	0	0	0	0	0	0	0	22080008	791	0	0	0
120805	1556	0	1557	0	0	0	0	0	0	0	0	0	22080008	792	0	0	0
120805	1557	0	1558	0	0	0	0	0	0	0	0	0	22080008	793	0	0	0
120805	1558	0	1559	0	0	0	0	0	0	0	0	0	22080008	794	0	0	0
120805	1559	0	1560	0	0	0	0	0	0	0	0	0	22080008	795	0	0	0
120805	1560	0	1561	0	0	0	0	0	0	0	0	0	22080008	796	0	0	0
120805	1561	0	1562	0	0	0	0	0	0	0	0	0	22080008	797	0	0	0
120805	1562	0	1563	0	0	0	0	0	0	0	0	0	22080008	798	0	0	0
120805	1563	0	0	1564	0	0	8	0	10001020	0	0	0	22080008	799	0	0	0
